,date,newspaper,page_number,page_url,full_segment,type
28,1936-08-08,WM,2,https://jawi.sgp1.digitaloceanspaces.com/page_scans/WM-1936-08-08-0002.jpg,"فرتڠاهن
اسيا
سڠݢهفون ببراف کالي تله
دلاکوکن فرچوبأن هندق ممبونه
فرمفوان يڠتله مڠتواکن مريکئيت
تتافي اي تياد بناس جوا
فرمفوان ايت اياله سئورڠ
فرمفوان يڠتله مننتوة علم دقتور دان
تله منجادي سئورڠ دقتور تسکين
مک مڠتهويله اي بهوايڠ مروسقکن
سئورڠ فرمفوان ايت اياله کران
ککوراڠن کصيحاتن مريکئيت
سبب سنتياس ترکوروڠ
کمدين دادکنڽ بيراف سکوله٢
سرات٢ نݢري سفاي فرمفوان٢
بوله مننتوة علم تيدق سهاج تاهو
توليس منوليس دان ممباچ بهکن علم
کسیلتن توبسريکئيت کسيين
درفدايت دباڠونکن بيراف کيلڠ٢
ممبواة کاين٢ سترا دان کافس دان
جوݢ کيلڠ٢ ممبواه روکو دڠن
فرهوبڠن بکرجسام دمان فرمفوان٢
بوله منچاري کهيدونڽ سديري
دڠن تياد برݢتوڠ کفد تڠݢوڠن
لاکي٢
فد هاري اين بوله کليهاتن
ببراف فرمفوان٢ يڠ تياد برتودڠ
موک بکرج ددالم کيلڠ٢ ايت فد
حالڽ دهولو مريکئيت ساڠتله
طاعتکن عادة يڠ مروSQکن
کصيحانن توبهڽ سنديري
ملک بوليله دفرهانيکن فرايدارن
دنيا فد ماس اين يأيت نݢري٢ يڠ
دهولوسبݢيتوپمبوڽيکن فرمفوان٢ڽ
تله برالڠکه کهدافن دڠن کماجوان
دڠن ممباڠکن سݢل عادة فن بکالا",theatre/opera
29,1936-08-31,WM,6,https://jawi.sgp1.digitaloceanspaces.com/page_scans/WM-1936-08-31-0006.jpg,"فرتنجوڤئن وايڠ٢ ݢمبر برچاکف
کافيتول اين مالم
ديق فاويل روبي کيلر
جيق اوکي جوان بلونديل
هيو هربرة فاول درافر
دان لويس فازيندا
ددالم ݢمبر يڠبرݢلر
کولين
COLLEEN
سوات ݢمبر تاري مناري دان
باين٢ يڠ ساڠة٢ دسوکأي
中华
اين ماله
ورنر اولند
ددالم ݢمبر يڠبرݢلر
چارلي چن دسرکس
Charlie Chan at the Circus
سوات ݢمبر يڠدهمشة دان
مڠݢݢرکن هاتي
اين مالم
فابيليون
سر سيدريک هارويک نوبا فيليم
سيبيل ثورنديک دان جون ميلس
ددالم ݢمبر يڠبرݢر
تودو روس",film
30,1936-10-24,WM,2,https://jawi.sgp1.digitaloceanspaces.com/page_scans/WM-1936-10-24-0002.jpg,"ترلالوله ساڠة تيڠݢي دان فد
فڠهابيسن فرخيماهن ايت مک
حاکم٢ تله مموجي سموا فاسوقکن٢
اتس فرتنجوقنڽ يڠ ساڠة جرݢس
ايت
بهوا فرادوان ايت بوکنڽ سهاج
دکيرا مرکه٢ يڠددفاتي دالماس
فرخيماهن ايت تتافي اياله
جوݢ مرکه٢ يڠددفاتي دالم
فکرجأن منجاݢ اورڠ٢ ساکية
برماين بنديرا دان فرادوان٢ مڽم
يڠتله دادکن دالم تاهون اين دان
مرکه٢ باݢي فرکيرأن فراتوس کران
فڠاکف٢ باݢي درجه يڠفرتام دالم
تيف٢ فاسوقکن تله دمناڠي اوله
فاسوقکن يڠک 32 يأيت ساتو درفد
فاسوقکن يڠ موکيلي باݢي رافلس
اينستيتوشن
فاسوقکن ايت اکن براوله
کحرماتن ممباوا بنديرا٢ دائره ايت
باݢي تاهون يڠبرايکوة فد سݢل
هاري فرباريسن رامي باݢي
فڠاکف٢ سيڠافورا
دفنجاراکن
کران منچوب ممبونه ديري
اوله کران ساي سده توا دان
تياد برداي ساي مموتسکن فيکران
ساي هندق مڠمبيل پاوا ساي
برکات سئورڠ چينا برنام چن لوي
منکلا اي دتوده دددافن فڠاديل
سرمين کران منچوب ممبونه ديريڽ
فݢاوي يڠ منجالنکن فردعوأن تله
ممعلومکن کفدمحکمه بهوايڠدتوده
تله ترجون کدالم سبواه کولم تتافي
کولم ايت تياد براف دالم اورڠ
اکننکن فجلا دادا اينر مڠݢ",puppetry
31,1936-11-09,WM,3,https://jawi.sgp1.digitaloceanspaces.com/page_scans/WM-1936-11-09-0003.jpg,"ايت سمات٢ تربابس سکالي بهکن
ترساله دڠن ترساڠة٢ کجيڽ ايله
فݢڠن يڠ سماچم ايت وله منجاديکن
سسئورڠ ايت مرتد درفد اݢماڽ دان
کسلاهنڽ ايت بچاله سديکية
هوراين کيت سفرت برايکوة
اية ددالم سورة الاعراف ايت
فرمان الله تعالى قالاربنا ظلمنا
انفسنا وان لم تڠفرلنا وترحمتا
لنکونن من الخاسرين ارتيڽ ادم
دان حوا تله برکات ياتوهنکو
همب٢ تله اپياکن ديري٢ همب
دان سکيراڽ تيدق توهنکو
مڠمفونکن دان مڠسيهاني هب
نچاي جاديله همب درفد مريک يڠ
روݢي مک فرسباهن ادم دان حوا
مڠاکوکن تله ممبواة انڽاي اتس
دبري کدوڽ دان جل الله تيدق
امفون دان کسيهاني نسچاي
کدوايڠ روݢي ايت ايله دکات
سبب ماکن بزاد فوهن دشرݢ
سفرت فرمان الله تعالى فلما
ذافا اشجرة بدت لهما سوأتهما
ارتيڽ منکلا کدوا٢ تله مراس
فوهن ايت ترلوجتله فکاين کدواڽ
دان نمفقله عورة٢ کدوا
مک دڠن جالن ايت الله مڠتاکن
ددالم قرأن وعصي ادم ربه فڠوڽ
دان ادم تله مندرهان کفد توهنڽ
مک سمواڽ ايت يڠ سبنرڽ بوکنله
دوسا بݢيمان يڠ براولڠ٢ ددالم
فران دان حديث مڽبوتکن
نبي٢ بردوسا دان برتوبة
منتا امفون دان مناڠيس اتس اف٢
يڠ مريکئيت تله لاکوکن تتافي",metaphor
32,1936-12-21,WM,2,https://jawi.sgp1.digitaloceanspaces.com/page_scans/WM-1936-12-21-0002.jpg,"بوسة سورج دست بهمن سورم
لاکي٢ يڠ سده ماسق سرت ماهر
ددالم کهيدوفن فرجلانن دنيا
مک براولڠ٢ بݢندا٢ برتيه
جک اي براغکة فرݢي سوکاله اي
فرݢي دڠن کمليأن دان سوکاله
اي فرݢي دڠن تياد ميسهکن
منتري٢ دان رعية٢ڽ دان جوݢ
ممودهکن فادک ادنداڽ
فد
منايقکي تخت کراجأن
مک برکات توان بولدوين بهوا
بݢندا تله مپتاکن کفداڽ بهوا
بݢنداتياد بوله مڠڠکتکن کبراتن
ببانن منجادي راج ايت تيدق دڠن
فرتولڠن سئورڠ فرمفوان دسييڽ
فد اخر اوجافڽ برکات توان
بولدوين کمدين درفد کسواڽ ادله
کيت فنجاݢ کادأن ديموقرا طد دالم
فوايڠ کچل اين اوله سبب ايت
هندقله کيت مليهة تڠݢوڠن کيت
ايت سفاي ممليهراکن فرککالن
فرديرين قوم راج کيت مک ايتوله
سهاج تالي فرتمباتن ايمفاير دان
فڠاول کبيلاسن کيت ماريله کيت
ممندڠکن کهدافن دان ايڠة نݢري
کيت دان کفرچيأن يڠدسرهکن
اولنݢري کيت ددالم مجلس مشوارة
اورڠرامي اين دان ماريله کيت
برهيمفون برامي٢ دکليليڠ راج
يڠبهارو سرت منولڠڽ دان اف٢
کروݢين يڠ هاروس نݢري تله
3
11
تله تڠݢوڠکن ايت اياله کيت
برهارف دفوليهکن سمولا
سرت تيدق فوتس کيت بکرج
فد منچوبأي ممبواة اکندي جادي
سه سبواه نݢري يڠ لبه بايلک باݢي",metaphor
33,1937-02-18,WM,1,https://jawi.sgp1.digitaloceanspaces.com/page_scans/WM-1937-02-18-0001.jpg,"کريتاسولوه کاجوان
کهيدوفن کمفوڠ
درفد فنوليس خاص کيت
کريتا سولاوه کماجوان کهيدوفن
کمفوڠ تله داتڠ ککوالا کڠسرفد
37 10 دان فد فتڠڽ تله مڠادکن
شرح داتس حال سݢل کهيدوفن
سفرت ممبلا ايم ايتيق دان
برکبون دان سأمفماڽ شراحن ايت
تله دادکن درونه محکمه کمدين
فد مالمڽ تله دنجوقکن وايڠ
ݢمبرڽ دري فد فوکل 30 7 هڠݢ
فوکل 10 دان جوݢ کفد بيسوق
مالڽ يأيت مالم جمعة 37 2 11
تلهدتنجوقکن لاݢي وايڠ ݢمبر ايت
بابق چريتا يڠ ممبري کسن کفد
فنتون اياله برکنأن دڠن حال
کهيدوفن تله دنجوقکن فڠهولو٢
دان کتوا٢ حاضر برسام٢ فد تيف٢
کتيک يڠترسبوة
چينا ممبطلکن فرجنجين٢ڽ
دڠن جفون
شيڠهاي فيبرواري 18
وکيل٢ باݢي ججاهن٢ کواڠسي
شينسي دان کنسو برساتو
منچادڠکن سفاي مجلس فرسيداڠن
کومنتيڠ يڠاد فد ماس اين سدڠ
برمشوارة دننکيڠ مڠمبيل اڠکاهن
دڠن سرتمرت فد ممبطلکن سݢل
سورة٢ فرجنجين يڠتله دمتريکن
اوله کراجأن چينا دڠن کراجأن
جفون يأيت يڠ منجاتوهکن مروءدچينا
سمنجق ننتراجفون تله مندودقکي
بدر مقدين فد 18 سفتمبر 1931",film
34,1937-04-17,WM,2,https://jawi.sgp1.digitaloceanspaces.com/page_scans/WM-1937-04-17-0002.jpg,"خميس 13 مي
دانتارا فوکل 1230 تڠهمالم دڠن
فوکل 2 فاݢي  راديو دري اڠݢلند مڠهيبهکن فرسمباهن٢ رعية کفد
بين تله بݢندا کفد رعية
فوکل 8 فاݢي  1 تڠهاري
کرافين کانق٢ سکوله دفڠݢوڠ٢
وايڠ کاڤيتول دان الحمرا
دانتارا فوکل 9 فاݢي دڠن 3 فتڠ
راديو برکنأن دڠن فرسباهن تمظيم
رعية کفد بݢندا دان تيته بݢندا
کفد رعية سرت جوݢ فريحال
فرارقکن بݢندا
فد اول فتڠ فرارقکن سمات٢ قوم
ملايو اکن برهيمفون دان برارق
ددالم بندر جالن٢ڽاکن دظهرکن
کمدين
فد وقت مالم فرارقکن تڠلوڠ قوم
چينا جالن٢ڽ اکن دظاهرکن
مک فرارقکن اين بوله دايکوتي اوله
فرارقکن قوم٢ يڠ لين يڠ سوک
برسکوتو دان مڠبيل بهاݢين
اداله دفهمکن کساتوان اوتومобиль
باݢي ملايا برجادڠ هندق
مڠادکن فاراقکن موتورکار٢
يڠدهياسي دان اکن برسکوتو
ددالم فرارقکن تڠلوڠ ايت
جمعة 14 مي
فوکل 8 فاݢي  1 تڠهاري کراعين
کانق٢ دفڠݢوڠ٢ وايڠ کافيتول دان
الحمرا
فوکل 515 فتڠ فرهمفونن بليا٢
يڠدجالنکن اوله مريد٢ سکوله
اڠݢريس لاکي٢ دان فرمفوان دباوه
رعاله توان مڠتر اوتام ݢنور دان",theatre/opera
35,1937-04-17,WM,2,https://jawi.sgp1.digitaloceanspaces.com/page_scans/WM-1937-04-17-0002.jpg,"اين دهيهکن دڠن راديو
فوکل 9.30 مالم مجلس تاري
مناري اوله توان يڠتراوتام ݢبرنور
دان ليدي طومس درومه کراجأن
جمعة 17 مي
فوکل 30 7 باريسن بليا٢ سيڠافورا
دهدافن رومه کراجأن يأيت
کديةس سکاوة اݢل ݢأيد بويس
بريݢية وولسکف عن براونيس
توان يڠتراوتام دان ليدي طومس
اکن منريما کحرماتن مريکئيت
کمدين مريکنيت براڠکة کݢيف
کران فرماينن دان مينومن
سوات فاراقکن يڠداتورکن اوله
قوم اسلام عام اکن برهيمفون فد فتڠ
ايت دان برجالن ددالم بندر جالن٢
اکن دپتاکن کمدين
فوکل 5 فتڠ جموان تيه اوله جماعه
بندارن دفجابتڽ دان دهدافن
فجابتڽ دهارفکن فنجراݢم فوليس
اکن حاضر فاراقکن قوم اسلام
ايت اکن ملالوءي سن ة اندرو رود
دالماس جموان جماعه بندارن ايت
ثلاث 18 مي
فوکل 8 فاݢي  تڠهاري کراءين
کانق٢ سکوله دفڠݢوڠ وايڠ کافيتول
دانالحمرا
فوکل 6 فتڠ فنچراݢم فاسوقکن٢
عسکر دفادڠ بين
لاين٢ فرکيرأن
نظر٢ رومه سمبهيڠ چيتي تله
مڽتاکن کهندق مريکئيت اکن
ممبري ماکن دڠن فرچوم کفد اورڠ٢
مسکن",film
36,1937-09-25,WM,3,https://jawi.sgp1.digitaloceanspaces.com/page_scans/WM-1937-09-25-0003.jpg,"دنسئيف
کافيتول
اين مالم
مالم فڠهابينن
فيلم کوميدي هيبوران يڠتربيلڠ دان
ججرلڠ مننجوقکن فمنداڠن کمونچق
اݢونڠ الفس دليفوتي اوله ثناج يڠ
ديڠين لاکوان
ساي جمفا دي دفاريس
I Met Him At Paris
اين مال
فابيليون
مالم فڠهابيسن
فيلم هيبوران فڠليفور لارا
يڠ ممباوا ݢلق دان ترتاوا
لاکوان
جݢاله تمفة دودق توان
Keep Your Seats Please
اين مال
لحمرا
مالم فڠهابينن
فيلم منچراکن رواية
فربونهن يڠدهشة
لاکوان
مالم يڠ فنجڠ سکالي
The Longest Night
هيفي ورلد ليتيد
هيني کباري  فناري٢ يڠ روفاون
دان فنچراݢم بوب هيل يڠ مردو
ساره بڠساون ـ وايڠ چينا ـ فيلم
سوارا دان واڠ جاوا دمڠݢوڠ دي
دادکن تيف٢ مالم
تارين مولأي دري فوکل 6 مالم
هڠݢ تڠهمالم
هيفي ثياتر
فوکل 7.15 دان 9.30
فرادوان کرونجوڠ دان ستمبول
باݢي فڽاڽي٢ يڠ ماکن ݢاجي اکن
دادکن هديه٢ اکن دبهاݢيکن
فاسوقکن فنچراݢم بودق٢ نيݢرو
اکن بوماين قد مالم 1 اكتوبر",film
37,1937-10-28,WM,2,https://jawi.sgp1.digitaloceanspaces.com/page_scans/WM-1937-10-28-0002.jpg,"يڠ باڽق دان تله مروايتکنڽ سبأڽق
25 صحابة دڠن حديث٢ يڠ صحح
دان قوة دان اينله بيلاڠن مريکئيت
1) ابو هريره رضي الله عنه تله
مروايتکندي البخاري  مسلم 
الامام احمد  الترمذي  ابو داود
ابن ماجه ـ البيهاقي ـ الطياليسي ـ
ابو سعيد النقش ـ ابو نعيم ـ ابن
ابي شيبه دان ابن سمد 2 توبان
رضي الله عنه تله مرويتکنڽ احمد
دان الظياء 3 جابر بن عبد الله رضى
الله عنه تله مروايتکنڽ احمدبن سلم
٤ جبير بن نفير تله مروايتکنڽ
الحکيم  الترمذي دان الحاکم 5
مجع بن جريه رضي الله عنه تله
مروايڠکنڽ احمد دان الثرمذي 6
اوس بن اوس رضي الله عنه تله
مروايتکنڽ الطبراني 7 عروه بن روم
رضي الله عه تله مروايتکنڽ ابو نعمه
8) انس بن مالک رضي الله عنه
تله مروابتکنڽ اين خزبه دان الحاکم
9) ابن عمر رضي الله عنهما تله
مريويتکنڽ الحاکم دان ابن ابي شيبه
10) نائع بن کيسان تله مروايتکنڽ
تمام دان ابن عساکر 11 ابن مسعود
رضي الله عنه تله مروايتکنڽ احمد
ابن ماجه ـ الحاکم دان ابن عساکر
12  ءاڽمه  ررضي الله عنها تله
مرويتکنڽ احمد دان ابن عساکر
13 ) ابن عباس رضي الله عنهما تله
مروايتکنڽ الفريابي عبد بن حميد
الحاکم ـ اسحق بن بشر دان ابن
جبرير 14 النواس بن سمعان رضى
الله عنه تله مروايتکنڽ مسلم  ابن
ماجه دان ابن عساکر 15 عثمان
بن ابي العاص رضي الله عنه تله
مروايتکنڽ احمد دان الطبراني 16
عبدالله بن مففل رضي الله عنه تله
مروايتکنڽ الطعاني دالن منجيڽ",theatre/opera
38,1938-03-01,WM,1,https://jawi.sgp1.digitaloceanspaces.com/page_scans/WM-1938-03-01-0001.jpg,"
10
ايت باکي هيبوران هيدوف
تيله کيت سلالو برجرمين
رکارا٢ يڠبرلاکو دهدافن
ليت يأيت جکلو سوسه
رڠڠ لبه سوسه درفد
 جکلو کيت دوکچيت
اد اورڠيڠ لبه دوکچيت
کيت دمکينله تيف٢ فرکارا
کو فد تيف٢ دري سسورڠ
کنله بوله دهيتوڠکن دياله
سهاج يڠ ترکن سباݢي ايت
اد لاين اورڠ جوݢ يڠتله
ڠ سفرت ايت اتو لبه لاݢي
ف٢ فرکارا دعالم اين سلالو
ن يڠني سونه لاونڽ سنڠ دان
دوکچيت لاونڽ سوکچيت
بوليهله دکتاکن سئورڠ يڠ
ب ددالم لورڠ يڠ کلف کليا
بد سوات ماس اي اکن منفوه
يڠ فيترڠ دان سلالو فاته
کن هايس کنلف ترية ترڠ
ترساڠة بنر براني منتڠ سوسه
تنڠ دان صبرايت اياله سبايک٢
کفد سکل مأنسي يڠبرهمه دان
کماهوان ايت
وده لله تلهت تکن
ن هيوران يڠ مشهور
بسر کمفوڠ کافور
دبوک فد تيف٢ مالم
دانڠ مڠهيبورکن هاتي  کباري
مناري وايڠ بڠساون وايڠ٢ جينا کودا فوسبڠ
تا افي هتو دان کنايککن يهبرنام
نايک کبولن",theatre/opera
39,1938-05-27,WM,4,https://jawi.sgp1.digitaloceanspaces.com/page_scans/WM-1938-05-27-0004.jpg,"
ميدان فرسوراتن بهاس ملابو
سمبوڠن درفد موک+
了
8
حساب سبواه جيومتري علم الهندسة
سبواه تنامن٢ اد لين٢ ددباکن
تأ دافة دچف کران برحليسية فهم انتارا
4
اورڠ٢ يڠ منيمبڠݢنڽ تتافي کيت ماهو

کارڠن درفد اوسها اورڠ٢ ملايو
ة
سنديري تيدق چمفور تيمباڠن دان بلنجا

فوتيه اتو کراجأنر  صحابة فيناله فاتوة

اورڠ مڠاوسهاکنڽ
q
7 تواڠ٢ چف دان کدي٢

کتاب ملايو
5
32 تيدق اد اف٢ چاکف ملينکن
مڠتاکن کباڽقکنن کچيل٢ لاݢي
توݢڠ چف سموا سده مماکي حروف
تيمه تيادچف بانو لاݢي سفرت
دهولو تتافي بلوم اد ممفو بأي الة
کلڤکافن بسرانوبوله منچف مفي 6 ادان
32 موک ساو کورس سفرت ݢودڠ٢
جف اورڠتوتيه ترڤقسا دوا٢ هلي
برفاکو انو برچوچق بنڠ باڽق اله
چف  فمباچ٢ فرون بلوم اد يڠ
ماهر اتو ککوراڠن اورڠ  هرݢ
مانيه مهل حبب تيدق اد يڠدچف باڽق
تاد اورڠ ممبلي  ملاو سمنجوڠ
تارامي استميوايڠ ݢمرکن سورة٢
33 کدي٢ کتاب فون بݢيتو 
سݢل جنس کتاب٢ حکاة٢ بهارو
سورتخبر مجله ملايو دان کتاب٢
عرب اد دجوال حکاية٢ ملابو
لام دان شعرڽ تياد دنفاني
لاݢي  Jarڠ٢ يڠاد دچف بهارو
چبتکن لام چف بانو تياد لاݢي 
تتفرهک مکو٢ خان حکاکة ات",film
40,1938-05-27,WM,2,https://jawi.sgp1.digitaloceanspaces.com/page_scans/WM-1938-05-27-0002.jpg,"کفد اورڠ ملايو تياد فصل راج٢
فتي٢ ديوا٢ کياغن لاݢي 
کباڽقکن بلوم اد حکاية بسر٢ سفرت
بستمام اندرا مڠندرا دان سباݢيڽ يڠ
فد بهاݢين لام تادي بلوم اد يڠ
سده مشهور سکيرا٢ اکن بوله ککل
دبواة زمان جادي فاک دالم بهاس
ملايو هفک ببراف لام سفرت حکاية٢
لام ايت  کچوالي اݢن چربتا٢
کارڠن المرحوم سيد شيخ الهادي
17 کارڠن ٢ چريتا دان لاينڽ٢ نڠ
مڠݢمبرکن حال احوال ملايو جاتي
دکمفوڠ٢ بوله دکتاکن بلوم اد
مان يڠ اد سديکية٢ حال ملايو ددالن
اياله حال ملايو بندر يڠتله باڽق
جادي کلچوقکن کادأنڽ  تيدق
فول اد يڠ بر٢ حکايتڽ  کالو
دبواة بسر تأ لاکو تأ تربي اوه
اورڠملايو منچن ماهل فارڠ دان
توݢڠ چف سکارڠ مڠلوارکنڽ کباڽقکن
دڠن توجوان منچاري واڠ  بوکن
سنرت فارڠ٢ اتو فڽالين٢ زمان
دهولو  کمفولن فنتون٢ دان
فرامفمأن يڠبهارو دسورتکن ايت
ترماسوق بهاݢين لام
18 ايسڽ کارڠن٢ بهارو اين
کباپةکن حال برکاسيه٢ دان عاثق
معشوق سهاج  تيدق باڽ فڠاجران
يڠبوله ممبري بکس ددالمڽ  تيدق
اد ݢاي کارڠن چنتيق يڠبوله مناريق
هاتي کارڠن٢ رنچان Essays
يڠدبوکوکن بلوم اد بݢيتو فول
چريتا٢ يڠدانورکن سچارا لاکونن
وايڠ بݢيمان باڽ ددفاتي",puppetry
41,1939-11-20,WM,2,https://jawi.sgp1.digitaloceanspaces.com/page_scans/WM-1939-11-20-0002.jpg,"لوريدور ججافن مروسي فرالس
ايت مستي ککل دان بهواسن
ججاهن يڠته درمفن ايت تياد مستي
دبنرکن سفاي دسرهکن سمولا دان
بهواسن هندقله دتݢه مارسيل س
ايت دسرهکن سمولا کفد فرانس
هر هيتلر برکات لاݢي بهواتياد
,
بوله ترلينتس فد فيکرانڽ بهوا جرمني

سيڠيابرڤڠ ملاون فرانس کران سبب
ايت دان سنڠݢوهڽ جرمني مڠربانکن
ججاهن السيس  لورين ايت اياله
کران منجاوهکن درفد برلا کرلاݢي
تومنه داره  اف جوايڠ توان
توليس ددالمسورة توان ايت ساي فهم
دان ساي جوݢ براس سفرت توان
عيم دلاديار تتافي تواڠ افاله
کيراڽ توان فيم جوݢ يأيت
مستحيله باݢي ساتو اومة يڠبرحرمة
مڠرانکن دوا مليون اورڠ دان
مرهاتيکن مريکئيت دسغارا ددالم
سبفادن٢ مريکئيت سندري
يڠدمکين ساي تله مڠموکاکن
سوات تنتوتن يڠ ڽات بهوا دنزبک
دان کوريدور يأيت سبواه ججاهن
a
دباوه فرنتاهن فولند فد ماس اين يڠ
مناسيڠکن فراڤيا تيمور دڠن نݢري
جرمني ايت مستي درهکن سمولا
کفد جرمني
کادأن٢ افي ددالم سکم دسمفادن٢
تيمورکيت ايت مستيله دفافوسکن
دڠن برسندرکن فرکاولن درفد
اکوان دانطامن يڠدفرکننکن کفداڽ
اداله فولند مڽنک دبيريڽ ايت کبل
دان ساي تياد نمفق سوات جالن
يڠبوله مموجق فولد ايت سفاي مپمبوة
سا سوات فرسلأين دڠن امن تتفي",metaphor
42,1940-03-26,WM,2,https://jawi.sgp1.digitaloceanspaces.com/page_scans/WM-1940-03-26-0002.jpg,"سان کات مو تمن الاجي بايت الطيوري
91

فمبوهڠ اکنتافي دمکين ايت تله دتولق
اوله الحافظ الذهبي دان الحافظ الذهبي
ji
ايت تله برکات بائيت سئورڠ فون تيدق
ملا
منوليه کفد اف٢ بڠتله دکات اوله
دا
الساج ايت درابت جادي برسيهله اي دالم
دا
اف٢ بڠاي تله باوا ددالم رواية ايت
5
丁
دان بارڠکالي سئورڠ درفد راوي٢
تله مروايتکن درفد مريکئيت يڠاي
d
ايت دتوده ممبواة حديث موضوع انو
了
اي ساڠة نعبنف دالم روايڠڽ
دک
0
ساڽ الحافظ السمعاني تله مموجي٢
الطيوري کات الحافظ ابن حجر
مڽالين درفدالسمعاني ياميث اداله موکنن
الساجي کورڠ بايک فنداتن برکناڽن
دڠن دي الطبور ايت دان اداله اي
الاجي دڠن تروسڠرڠ منستا دي
الطيوري بردنا 
ساي تيدق
کات اين حجر اين
لبهة سئورڠ فون درفد کورو٢ کامي
يڠتکفرچيأن برسنوجو دڠن دي
برمتنوجو دڠن الساجي تنڠ مندستاکن",puppetry
43,1940-03-28,WM,2,https://jawi.sgp1.digitaloceanspaces.com/page_scans/WM-1940-03-28-0002.jpg,"فله وکئن خاصت ورت ملايو
7
دانارا راوي٢ حديث مضمخ
نا ادڠ سالين بڠدڠڽ اي تله منيفر
للمبن دان دڠن اي تله مپبارکن دستا
الرسول الله صلى الله عليه وسلم
ت اibalه سليمان بن مرفاع الجندعي
فرکامن دڠڽ کات العقيي سلبمان
لمرفاع ايت منکر حديثڽ دان
عاظن حجر تله سبوتکن باݢي
واحدڽ ساله ساتوڽ حديڽ بس يڠنله
بارکن اوله اثنیچ خالمین کمدين
ان حجر برگکن کدواڽ٢
کدوا٢ حدبڽ ابت منکر دان تياد
ابکوة نس کدواڽ٢ کدوا حدبڽ اين
بلق دمشجؤي اواه اهل٢ حدبڽ دان
ددوڽ٢ تيدق دکنهوي اورڠ ملينکن
ڠ فمباواENN دي سليمان بن مرفاغ
in)
کات الحانظ الخطب بهوا محمد بن
بدفربکاحديث موضوع لاذي فندستا يڠ
دهولو سبوتن فريحالڽ ايت تله
نجوري حدبڠ الکيڠ سالمبن
مثبوة درفد محمد بن عبد الرحمن
جدعني لالو اي تله چناکن دي دان
انورکن اسناد يڠر سبوة دهولو اين
الالم روايڠڽ يڠنله دسبوتکن اوله
احاظ الغطيب ددالم تاربڠن اد
لباهن لاڤي س瓦هڽ٢ سي فمبوڠ ايت
اکن هاري سماکين برنمبه٢ حدبڠڽ
اڠن تمباهن٢ بهارو ياءبت کنأن تعم
فاجها بخيري الدنيا والاخرة ونکابد
ک بلوء الدنيا وندفع عنه اهاويل
اخرة وندعي القاضية الدافعة تدفع
ن استجبها کل سؤو نتفضي له کل حاجة 
تله ترسبار ترجمه ملابوڽ ايت
العافظ ابن الحوزي سئله مپبوتکن
واية سلمان بن سرفاع دان العدعان",puppetry
44,1940-04-02,WM,1,https://jawi.sgp1.digitaloceanspaces.com/page_scans/WM-1940-04-02-0001.jpg,"تودهن ممبري کپتاں بوهڠ
فرچارأن ابل ايف فرندو سنورڠ
سبنهايس يڠ منجادي توکڠ داڠ دان
کراني ݢدوود فارک هوتيل تله دتر وسکن
لاأي سمالم ددالم محلمه نرمسبڠافورا
ابل ايف فرندو ايت برعمر 38
تاهون اي تله دتوده ممبواة سوات
ادوان بوهڠ کمد فيهن فوليس دڠن
مڽناکن يات سئورڠ چينا تله
چيرڠ اکندي دان تله مپلوڠکر
ڤي بسي ددله فجابة هونبل اين
ککر اڠن تله دبري اوله سڠبرڠ برنام
محمود يڠ بکرچ دهمتبل اين محمود تله مڽاکن باءبن کرفکالي فرندب اين
تله برکفچقکن واغ دان فد
سوات ماس تله برکات کفداڽ
يأيت جکلو اي مندافة فلواڠ باکي
مڠفا اولي باڽق واڠ مک اي اکن
مڠهنتر انق بينڽ بالک کئنديا دڠن تياد
مڠاندهکن اف اکن جادي کنداڽ
فوند٠ه
سئورڠ ملاين يڠ بکرج دهونيل
اين تله ممبري کنراغن جوݢ دڠن
مپتک يأبن فد مالم دن فبرواري
تکل فرندو مپناکن برلاکو رومنق
ايت اي تله مليهة فرندو برلاري دري
اره بيلقن کفجابة يڠده تيل ايت
سئله دفنور نن کيم سوي سئورڠ
فݢوي فرهوبانن دري رومهاکية بر
ممب يکتراڠ برکاءن دڠ سوات تندا
برݢربس دبفي کيري فرندو مک
فددڠارن باݢي فرکاراين تله دنڠݢوهکن
لاڽي هنݢ 8 افربل
、
درلد
قتو ماسوق جالن بر دان سرڠکون
رود تامن هيوران يتربرر دان ز扭ا
دملايا کران 10 سين يارن ماسوق
توان بوله مليبة فرچوم وايڠ ٧ کمبر
برچاکف روڠݢيڠ بنشاون
فرباڠن عجائب وايڠ شڠاي دان
برباݢي٢ فرتجوتن هيوران
دان
فرماينن کربتا انتو
سن نوکن کريند نايفر دانساکر
داݢله ملاوة کاري يڠ برعوا ينن د",film
